"Video ID","Title","Description","Running Time","Last Updated","Status"
"1878330088001","Hollister-US-Ostomy-Care-LNR-English","Hollister-US-Ostomy-Care-LNR-English","00:03:04","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1878325708001","Hollister-JRNY-Advance-Plus-Intermittent-Catheter-Female-English","Hollister-JRNY-Advance-Plus-Intermittent-Catheter-Female-English","00:06:23","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1878325704001","Hollister-JRNY-Advance-Plus-Intermittent-Catheter-Male-English","Hollister-JRNY-Advance-Plus-Intermittent-Catheter-Male-English","00:06:49","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1876204966001","Hollister-JRNY-Diary-Eriksson-English","Hollister-JRNY-Diary-Eriksson-English","00:03:30","Mon Dec 31 2012 14:59:34 GMT-0500 (EST)","playable"
"1876227061001","Hollister-JRNY-Diary-Hayles-English","Hollister-JRNY-Diary-Hayles-English","00:02:06","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1876204955001","Hollister-JRNY-Diary-Leake-English","Hollister-JRNY-Diary-Leake-English","00:04:50","Mon Dec 31 2012 14:59:14 GMT-0500 (EST)","playable"
"1876267216001","Hollister-JRNY-Diary-Valentino-English","Hollister-JRNY-Diary-Valentino-English","00:04:39","Mon Dec 31 2012 15:02:01 GMT-0500 (EST)","playable"
"1876267209001","Hollister-JRNY-Diary-Walsh-English","Hollister-JRNY-Diary-Walsh-English","00:02:17","Mon Dec 31 2012 14:57:31 GMT-0500 (EST)","playable"
"1876267205001","Hollister-JRNY-Mission-English","Hollister-JRNY-Mission-English","00:01:46","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1876204942001","Hollister-JRNY-Profile-Dawson-English","Hollister-JRNY-Profile-Dawson-English","00:03:36","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1876227048001","Hollister-JRNY-Profile-Herriot-English","Hollister-JRNY-Profile-Herriot-English","00:04:08","Mon Dec 31 2012 15:01:17 GMT-0500 (EST)","playable"
"1876204937001","Hollister-JRNY-Profile-Yoshie-English","Hollister-JRNY-Profile-Yoshie-English","00:02:29","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1875790387001","Hollister-HWC-Contact-Layer-FLEX-English","Hollister-HWC-Contact-Layer-FLEX-English","00:01:17","Mon Dec 31 2012 14:57:43 GMT-0500 (EST)","playable"
"1875761434001","Hollister-HWC-EB-PSA-English","Hollister-HWC-EB-PSA-English","00:02:01","Mon Dec 31 2012 14:59:13 GMT-0500 (EST)","playable"
"1875761428001","Hollister-HWC-EB-Testimonial-Troop-English","Hollister-HWC-EB-Testimonial-Troop-English","00:01:32","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1875750126001","Hollister-HWC-Hydro-Shield-English","Hollister-HWC-Hydro-Shield-English","00:01:06","Mon Dec 31 2012 14:59:12 GMT-0500 (EST)","playable"
"1875761423001","Hollister-HWC-Innovations-Wound-Care-English","Hollister-HWC-Innovations-Wound-Care-English","00:07:33","Thu Jan 10 2013 12:44:11 GMT-0500 (EST)","playable"
"1875761411001","Hollister-HWC-Silver-Releasing_Lipido-Colloid-English","Hollister-HWC-Silver-Releasing_Lipido-Colloid-English","00:22:51","Mon Dec 31 2012 14:59:42 GMT-0500 (EST)","playable"
"1875750115001","Hollister-HWC-Silver-Wound-Healing-English","Hollister-HWC-Silver-Wound-Healing-English","00:11:34","Mon Dec 31 2012 14:57:39 GMT-0500 (EST)","playable"
"1875750113001","Hollister-HWC-Skin-Tears-Webinar-English","Hollister-HWC-Skin-Tears-Webinar-English","00:59:03","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1875698309001","Hollister-HWC-Triact-Advanced-English","Hollister-HWC-Triact-Advanced-English","00:01:37","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1875533774001","Hollister-US-Continence-Care-Extended-Wear-Catheter-M6-M8-English","Hollister-US-Continence-Care-Extended-Wear-Catheter-M6-M8-English","00:07:47","Thu Jan 10 2013 12:44:11 GMT-0500 (EST)","playable"
"1875533762001","Hollister-US-Continence-Care-MS-More-About -M2-Female-English","Hollister-US-Continence-Care-MS-More-About -M2-Female-English","00:11:49","Fri Dec 21 2012 18:41:33 GMT-0500 (EST)","playable"
"1875495410001","Hollister-CCTC-US-Critical-Care-Anchor-Fast-English","Hollister-CCTC-US-Critical-Care-Anchor-Fast-English","00:05:14","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1875457182001","Hollister-CCTC-US-Critical-Care-HTAD-Application-English","Hollister-CCTC-US-Critical-Care-HTAD-Application-English","00:04:33","Thu Jan 24 2013 09:43:29 GMT-0500 (EST)","playable"
"1875495379001","Hollister-CCTC-US-Critical-Care-VTAD-Application-English","Hollister-CCTC-US-Critical-Care-VTAD-Application-English","00:02:08","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1875443908001","Hollister-US-Continence-Care-Extended-Wear-Catheter-English","Hollister-US-Continence-Care-Extended-Wear-Catheter-English","00:06:03","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1875443184001","Hollister-US-Continence-Care-Female-Anatomy-English","Hollister-US-Continence-Care-Female-Anatomy-English","00:00:48","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1875443182001","Hollister-US-Continence-Care-Male-Anatomy-English","Hollister-US-Continence-Care-Male-Anatomy-English","00:00:49","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1875389364001","Hollister-ES-Ostomy-Care-AF300-Filter-Spanish","Hollister-ES-Ostomy-Care-AF300-Filter-Spanish","00:03:06","Thu Jan 24 2013 09:43:31 GMT-0500 (EST)","playable"
"1875406599001","Hollister-MX-Critical-Care-Anchor-Fast-Spanish","Hollister-MX-Critical-Care-Anchor-Fast-Spanish","00:06:12","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1875389354001","Hollister-MX-Ostomy-Care-Information-Center-Overview-Spanish","Hollister-MX-Ostomy-Care-Information-Center-Overview-Spanish","00:16:51","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1875337265001","Hollister-UK-Critical-Care-HTAD-Application-English","Hollister-UK-Critical-Care-HTAD-Application-English","00:04:33","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1875318992001","Hollister-UK-Critical-Care-VTAD-Application-English","Hollister-UK-Critical-Care-VTAD-Application-English","00:02:08","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1875318954001","Hollister-DE-Continence-Care-Advance-Plus-Catheter-Female-German","Hollister-DE-Continence-Care-Advance-Plus-Catheter-Female-German","00:09:34","Mon Dec 31 2012 15:01:32 GMT-0500 (EST)","playable"
"1875296725001","Hollister-DE-Continence-Care-Advance-Plus-Catheter-Male-German","Hollister-DE-Continence-Care-Advance-Plus-Catheter-Male-German","00:09:32","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1875273915001","Hollister-DE-Critical-Care-HTAD-Application-German","Hollister-DE-Critical-Care-HTAD-Application-German","00:04:33","Mon Dec 31 2012 14:05:11 GMT-0500 (EST)","playable"
"1875273902001","Hollister-DE-Critical-Care-VTAD-Application-German","Hollister-DE-Critical-Care-VTAD-Application-German","00:02:08","Mon Dec 31 2012 14:59:22 GMT-0500 (EST)","playable"
"1875273893001","Hollister-DK-SE-Critical-Care-Fecal-Collector-English","Hollister-DK-SE-Critical-Care-Fecal-Collector-English","00:06:57","Mon Dec 31 2012 15:01:25 GMT-0500 (EST)","playable"
"1875078094001","Hollister-MX-Ostomy-Care-AF300-Filter-Spanish","Hollister-MX-Ostomy-Care-AF300-Filter-Spanish","00:03:13","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1875273871001","Hollister-UK-Critical-Care-Fecal-Collector-English","Hollister-UK-Critical-Care-Fecal-Collector-English","00:06:57","Mon Dec 31 2012 15:01:55 GMT-0500 (EST)","playable"
"1874979736001","Hollister-DE-Continence-Care-Advance-Catheter-Male-German","Hollister-DE-Continence-Care-Advance-Catheter-Male-German","00:09:39","Mon Dec 31 2012 13:23:19 GMT-0500 (EST)","playable"
"1873922465001","Hollister-DE-Continence-Care-Advance-Catheter-Female-German","Hollister-DE-Continence-Care-Advance-Catheter-Female-German","00:09:38","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1873939497001","Hollister-BR-DK-NO-SE-US-Ostomy-Care-AF300-Filter-English","Hollister-BR-DK-NO-SE-US-Ostomy-Care-AF300-Filter-English","00:03:07","Thu Jan 10 2013 12:44:11 GMT-0500 (EST)","playable"
"1873922453001","Hollister-AT-CH-DK-SE-Continence-Care-Advance-Plus-Catheter-Female-English","Hollister-AT-CH-DK-SE-Continence-Care-Advance-Plus-Catheter-Female-English","00:06:17","Mon Dec 31 2012 14:05:57 GMT-0500 (EST)","playable"
"1873939486001","Hollister-AT-CH-DK-SE-Continence-Care-Advance-Plus-Catheter-Male-English","Hollister-AT-CH-DK-SE-Continence-Care-Advance-Plus-Catheter-Male-English","00:06:39","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1873922444001","Hollister-AT-BE-CH-DK-FR-JRNY-SE-US-Continence-Care-MS-Female-English","Hollister-AT-BE-CH-DK-FR-JRNY-SE-US-Continence-Care-MS-Female-English","00:11:49","Mon Dec 31 2012 15:02:35 GMT-0500 (EST)","playable"
"1873908624001","Hollister-AT-CH-DE-Ostomy-Care-AF300-Filter-German","Hollister-AT-CH-DE-Ostomy-Care-AF300-Filter-German","00:02:14","Mon Dec 31 2012 14:58:58 GMT-0500 (EST)","playable"
"1873908622001","Hollister-AT-CH-DE-Ostomy-Care-LNR-German","Hollister-AT-CH-DE-Ostomy-Care-LNR-German","00:03:04","Thu Jan 10 2013 12:44:11 GMT-0500 (EST)","playable"
"1864776839001","Hollister-CCTC-US-Critical-Care-InstaFlo-Bowel-Catheter-Care-English","Routine Care (1:31)","00:01:32","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864737717001","Hollister-CCTC-US-Critical-Care-InstaFlo-Bowel-Catheter-Hints-English","Helpful Hints (2:30)","00:02:31","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864737715001","Hollister-CCTC-US-Critical-Care-InstaFlo-Bowel-Catheter-Insertion-English","Insertion (1:46)","00:01:47","Thu Jan 10 2013 12:44:11 GMT-0500 (EST)","playable"
"1864737714001","Hollister-CCTC-US-Critical-Care-InstaFlo-Bowel-Catheter-Introduction-English","Introduction (2:07)","00:02:08","Mon Dec 31 2012 14:58:45 GMT-0500 (EST)","playable"
"1864725318001","Hollister-CCTC-US-Critical-Care-InstaFlo-Bowel-Catheter-Irrigation-English","Irrigation (0:51)","00:00:52","Mon Dec 31 2012 14:48:30 GMT-0500 (EST)","playable"
"1864756679001","Hollister-CCTC-US-Critical-Care-InstaFlo-Bowel-Catheter-PlayAll-English","Play All (9:31)","00:09:32","Thu Jan 24 2013 09:43:17 GMT-0500 (EST)","playable"
"1864737695001","Hollister-CCTC-US-Critical-Care-InstaFlo-Bowel-Catheter-Removal-English","Removal (0:47)","00:00:48","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864725303001","Hollister-CCTC-US-Critical-Care-ActiFlo-Bowel-Catheter-Hints-English","Helpful Hints (3:44)","00:03:45","Mon Dec 31 2012 14:04:49 GMT-0500 (EST)","playable"
"1864737684001","Hollister-CCTC-US-Critical-Care-ActiFlo-Bowel-Catheter-Insertion-English","Insertion (3:23)","00:03:24","Mon Dec 31 2012 14:49:11 GMT-0500 (EST)","playable"
"1864756646001","Hollister-CCTC-US-Critical-Care-ActiFlo-Bowel-Catheter-Introduction-English","Introduction (3:51)","00:03:52","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864737675001","Hollister-CCTC-US-Critical-Care-ActiFlo-Bowel-Catheter-Irrigation-English","Irrigation (1:32)","00:01:33","Mon Dec 31 2012 13:21:45 GMT-0500 (EST)","playable"
"1864725282001","Hollister-CCTC-US-Critical-Care-ActiFlo-Bowel-Catheter-Maintenance-English","Catheter Maintenance (1:41)","00:01:42","Thu Jan 24 2013 09:43:37 GMT-0500 (EST)","playable"
"1864725279001","Hollister-CCTC-US-Critical-Care-ActiFlo-Bowel-Catheter-Medication-English","Medication Administration (1:15)","00:01:16","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864725277001","Hollister-CCTC-US-Critical-Care-ActiFlo-Bowel-Catheter-PlayAll-English","Play All (16:20)","00:16:21","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864702882001","Hollister-CCTC-US-Critical-Care-ActiFlo-Bowel-Catheter-Removal-English","Removal (0:54)","00:00:55","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864702864001","Hollister-UK-Critical-Care-ActiFlo-Bowel-Catheter-Hints-English","7. Helpful Hints (3:57)","00:03:58","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864725238001","Hollister-UK-Critical-Care-ActiFlo-Bowel-Catheter-Insertion-English","2. Insertion (2:57)","00:02:58","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864702857001","Hollister-UK-Critical-Care-ActiFlo-Bowel-Catheter-Introduction-English","1. Introduction (3:49)","00:03:50","Mon Dec 31 2012 14:48:46 GMT-0500 (EST)","playable"
"1864699138001","Hollister-UK-Critical-Care-ActiFlo-Bowel-Catheter-Irrigation-English","3. Irrigation (1:29)","00:01:30","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864702846001","Hollister-UK-Critical-Care-ActiFlo-Bowel-Catheter-Maintenance-English","4. Catheter Maintenance (1:46)","00:01:47","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864671895001","Hollister-UK-Critical-Care-ActiFlo-Bowel-Catheter-Medication-English","5. Medication Administration (1:08)","00:01:09","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864671890001","Hollister-UK-Critical-Care-ActiFlo-Bowel-Catheter-PlayAll-English","Play All (15:32)","00:15:33","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864671872001","Hollister-UK-Critical-Care-ActiFlo-Bowel-Catheter-Removal-English","6. Removal (0:57)","00:00:58","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864610516001","Hollister-DE-UK-Critical-Care-InstaFlo-Bowel-Catheter-Care-English","Routine Care (1:19)","00:01:20","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864586923001","Hollister-DE-UK-Critical-Care-InstaFlo-Bowel-Catheter-Hints-English","Helpful Hints (2:34)","00:02:35","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864610509001","Hollister-DE-UK-Critical-Care-InstaFlo-Bowel-Catheter-Insertion-English","Insertion (1:33)","00:01:34","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864586919001","Hollister-DE-UK-Critical-Care-InstaFlo-Bowel-Catheter-Introduction-English","Introduction (2:06)","00:02:07","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864610503001","Hollister-DE-UK-Critical-Care-InstaFlo-Bowel-Catheter-Irrigation-English","Irrigation (0:54)","00:00:55","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864610500001","Hollister-DE-UK-Critical-Care-InstaFlo-Bowel-Catheter-PlayAll-English","Play All (9:06)","00:09:07","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864556854001","Hollister-DE-UK-Critical-Care-InstaFlo-Bowel-Catheter-Removal-English","Removal (0:40)","00:00:42","Mon Dec 31 2012 13:27:12 GMT-0500 (EST)","playable"
"1864586890001","Hollister-DE-Critical-Care-ActiFlo-Bowel-Catheter-M1-German","Einleitung (4:04)","00:04:06","Mon Dec 31 2012 14:48:30 GMT-0500 (EST)","playable"
"1864556831001","Hollister-DE-Critical-Care-ActiFlo-Bowel-Catheter-M2-German","Einführen (3:05)","00:03:06","Mon Dec 31 2012 14:48:37 GMT-0500 (EST)","playable"
"1864556825001","Hollister-DE-Critical-Care-ActiFlo-Bowel-Catheter-M4-German","Katheterpflege (3:19)","00:03:20","Mon Dec 31 2012 14:04:45 GMT-0500 (EST)","playable"
"1864592614001","Hollister-DE-Critical-Care-ActiFlo-Bowel-Catheter-M5-German","Medikamentengabe (1:03)","00:01:04","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864556817001","Hollister-DE-Critical-Care-ActiFlo-Bowel-Catheter-M6-German","Entfernen (0:49)","00:00:50","Mon Dec 31 2012 14:04:36 GMT-0500 (EST)","playable"
"1864543121001","Hollister-DE-Critical-Care-ActiFlo-Bowel-Catheter-M7-German","Nützliche Tipps (3:53)","00:03:55","Mon Dec 31 2012 14:48:31 GMT-0500 (EST)","playable"
"1864543117001","Hollister-DE-Critical-Care-ActiFlo-Bowel-Catheter-PlayAll-German","Alles Abspielen (16:09)","00:16:10","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864556765001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M1-English","1. Life Before Stoma Surgery (3:34)","00:03:35","Mon Dec 31 2012 14:48:46 GMT-0500 (EST)","playable"
"1864543047001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M2-English","2. Concerns Before the Operation (5:12)","00:05:13","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864543037001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M3-English","3. Getting Back to Normal (4:18)","00:04:19","Thu Jan 24 2013 09:43:23 GMT-0500 (EST)","playable"
"1864543031001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M4-English","4. Sports and Fitness (2:42)","00:02:43","Mon Dec 31 2012 14:04:25 GMT-0500 (EST)","playable"
"1864493517001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M5-English","5. What can I eat? (4:14)","00:04:15","Mon Dec 31 2012 14:48:30 GMT-0500 (EST)","playable"
"1864524367001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M6-English","6. What can I wear? (3:30)","00:03:31","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864492218001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M7-English","7. Can I still travel? (5:09)","00:05:10","Mon Dec 31 2012 14:50:26 GMT-0500 (EST)","playable"
"1864493502001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M8-English","8. Can I go back to work? (4:43)","00:04:44","Mon Dec 31 2012 14:49:17 GMT-0500 (EST)","playable"
"1864492205001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M9-English","9. Love and Sex (3:28)","00:03:29","Mon Dec 31 2012 14:04:47 GMT-0500 (EST)","playable"
"1864492200001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M10-English","10. Attitude (5:44)","00:05:45","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864492194001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M11-English","11. Effects on Daily Life (3:12)","00:03:13","Mon Dec 31 2012 14:04:49 GMT-0500 (EST)","playable"
"1864524337001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M12-English","12. New Freedom (4:52)","00:04:53","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864492181001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M13-English","13. Stoma Care Nurses (2:27)","00:02:28","Mon Dec 31 2012 13:29:10 GMT-0500 (EST)","playable"
"1864481096001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Living-With-Stoma-M14-English","14. Ostomy Products (4:15)","00:04:16","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864492155001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M8-English","8. Introduction - How to Measure Your Stoma (2:37)","00:02:38","Mon Dec 31 2012 14:04:35 GMT-0500 (EST)","playable"
"1864493461001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M9-English","9. How to Apply a Moderma Flex One-Piece Pouch (4:09)","00:04:10","Mon Dec 31 2012 14:48:34 GMT-0500 (EST)","playable"
"1864481074001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M10-English","10. How to Apply the Conform 2 Two-Piece Ostomy System (4:45)","00:04:46","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864481068001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M11-English","11. How to Empty a Drainable Pouch (2:00)","00:02:01","Mon Dec 31 2012 14:48:26 GMT-0500 (EST)","playable"
"1864493443001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M12-English","12. How to Empty a Urostomy Pouch (3:02)","00:03:03","Thu Jan 10 2013 12:44:11 GMT-0500 (EST)","playable"
"1864481059001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M13-English","13. How to Use Adapt Paste (2:18)","00:02:19","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864481057001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M14-English","14. How to Use Adapt Barrier Rings (2:25)","00:02:26","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864465957001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M15-English","15. How to Use Adapt Comformable Barrier Rings (1:51)","00:01:52","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864465955001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M16-English","16. How to Use Adapt Barrier Strips (1:36)","00:01:37","Mon Dec 31 2012 14:06:10 GMT-0500 (EST)","playable"
"1864465953001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M17-English","17. How to Use Adapt Lubricating Deodorant (1:31)","00:01:32","Mon Dec 31 2012 14:04:26 GMT-0500 (EST)","playable"
"1864481048001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M18-English","18. How to Use Premium Powder (1:27)","00:01:28","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864465949001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Use-M19-English","19. How to Use Wipes (2:07)","00:02:08","Mon Dec 31 2012 13:27:23 GMT-0500 (EST)","playable"
"1864461101001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Choose-M1-English","1. Introduction - Types of Stomas (2:07)","00:02:08","Mon Dec 31 2012 14:04:38 GMT-0500 (EST)","playable"
"1864465936001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Choose-M2-English","2. Types of Stoma Care Products - Two-Piece and One-Piece (1:31)","00:01:33","Mon Dec 31 2012 14:04:23 GMT-0500 (EST)","playable"
"1864461090001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Choose-M3-English","3. Common Features of Stoma Care Products (5:31)","00:05:32","Mon Dec 31 2012 14:49:55 GMT-0500 (EST)","playable"
"1864481020001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Choose-M4-English","4. Conform 2 Two-Piece Ostomy System (1:54)","00:01:56","Thu Jan 24 2013 09:43:25 GMT-0500 (EST)","playable"
"1864465917001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Choose-M5-English","5. Moderma Flex One-Piece Pouches (1:38)","00:01:39","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864465914001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Choose-M6-English","6. Adapt Accessories (3:02)","00:03:03","Mon Dec 31 2012 14:58:52 GMT-0500 (EST)","playable"
"1864465913001","Hollister-DK-NO-SE-UK-Ostomy-Care-Educational-Theatre-Choose-M7-English","7. For More Assistance (0:27)","00:00:28","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864453793001","Hollister-DK-SE-Critical-Care-Zassi-CareTip-1-English","1. Care Tip #1 - Compromised Sphincter Tone (0:36)","00:00:38","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864461020001","Hollister-DK-SE-Critical-Care-Zassi-CareTip-3-English","3. Care Tip #3 - Rectum not cleared prior to catheter insertion (0:40)","00:00:41","Mon Dec 31 2012 14:48:24 GMT-0500 (EST)","playable"
"1864461019001","Hollister-DK-SE-Critical-Care-Zassi-CareTip-4-English","4. Care Tip #4 - Leakage during irrigation (1:19)","00:01:20","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864453787001","Hollister-DK-SE-Critical-Care-Zassi-CareTip-5-English","5. Care Tip #5 - Leakage when not irrigating (2:50)","00:02:51","Mon Dec 31 2012 13:29:35 GMT-0500 (EST)","playable"
"1864437365001","Hollister-DK-SE-Critical-Care-Zassi-CareTip-6-English","6. Care Tip #6 - Lack of drainage (1:49)","00:01:50","Mon Dec 31 2012 14:04:39 GMT-0500 (EST)","playable"
"1864453777001","Hollister-DK-SE-Critical-Care-Zassi-CareTip-7-English","7. Care Tip #7 - Irrigant will not infuse or infuses slowly (0:28)","00:00:29","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864437573001","Hollister-DK-SE-Critical-Care-Zassi-CareTip-8-English","8. Care Tip #8 - Catheter Expulsion (1:12)","00:01:13","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864437356001","Hollister-DK-SE-Critical-Care-Zassi-CareTip-9-English","9. Care Tip #9 - Odor (0:43)","00:00:44","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864437554001","Hollister-DK-SE-Critical-Care-Zassi-Insertion-English","Catheter Insertion & Patency Check (2:00)","00:02:01","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864437339001","Hollister-DK-SE-Critical-Care-Zassi-Introduction-English","Introduction (3:33)","00:00:50","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864437337001","Hollister-DK-SE-Critical-Care-Zassi-Irrigation-English","Irrigation (2:45)","00:02:46","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864437334001","Hollister-DK-SE-Critical-Care-Zassi-Maintenance-English","Maintenance (2:17)","00:02:18","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864437539001","Hollister-DK-SE-Critical-Care-Zassi-Medication-English","Medication Administration & Stool Sampling (1:22)","00:01:23","Thu Jan 10 2013 12:45:21 GMT-0500 (EST)","playable"
"1864437330001","Hollister-DK-SE-Critical-Care-Zassi-Preparation-English","Patient & Device Preparation (1:26)","00:01:27","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864437534001","Hollister-DK-SE-Critical-Care-Zassi-Product-Information-English","Product Information (1:51)","00:01:52","Thu Jan 10 2013 12:44:32 GMT-0500 (EST)","playable"
"1864421613001","Hollister-DK-SE-Critical-Care-Zassi-Removal-English","Removal (0:51)","00:00:52","Mon Dec 31 2012 13:27:52 GMT-0500 (EST)","playable"
